,x1,x2,y
0,1.1439866607424454,0.3396457505263947,0.0
1,2.2844927668287607,1.1292241565403947,0.0
2,1.0536013163417577,0.5732962481306595,0.0
3,-0.652288435548052,3.116745612127465,1.0
4,-0.22325485131452805,3.4636502483530807,1.0
5,1.4598969335499619,0.7230071503964515,0.0
6,-1.8168697435485774,1.9109261321741915,1.0
7,2.269620456429055,1.6063265703700131,0.0
8,0.5570821788863783,0.6001182490954006,0.0
9,-0.00399344451166983,0.215083375661133,0.0
10,-0.6432888771199776,4.806249196771413,1.0
11,-0.860597639917733,1.262867670856079,1.0
12,0.22452632732734712,0.8365780319820331,0.0
13,1.5712108011740882,0.4271047178674424,0.0
14,1.7627287581419422,0.38699340617949046,0.0
15,-0.5407339161616639,4.312632330176775,1.0
16,1.368167162596132,1.8786346810460381,0.0
17,1.0757379542113028,0.08729919023807564,0.0
18,2.5051511877415193,0.2883104343047872,0.0
19,-1.4940815875670677,1.492864105634052,1.0
20,-1.65714119200195,2.9921032438267354,1.0
21,0.6787506789601587,0.5969451581340546,0.0
22,-2.5750258496491765,4.128028248126253,1.0
23,0.011594865428875778,1.7391723279438915,0.0
24,2.828238155437897,0.35844012726437025,0.0
25,0.35743731674705737,1.4164080220369932,0.0
26,-1.6395098820470577,2.285325944488514,1.0
27,-1.559835800061005,2.679520502559467,1.0
28,1.3859351955912593,0.1540906852158096,0.0
29,-0.06665604223182275,0.6287460095299051,0.0
30,1.7414807545844064,0.3254429065547663,0.0
31,-1.368818230676912,3.011713396031329,1.0
32,-0.0637782894708323,3.914348847465697,1.0
33,-1.7763225992869764,1.044550183899603,1.0
34,1.0980876933285528,0.5065319530931873,0.0
35,-2.055785625065436,1.3923236462297228,1.0
36,-1.4389003325931329,2.162413714058008,1.0
37,0.23508231616737063,1.977218443218525,0.0
38,-0.26872263477513236,1.5520158537385336,1.0
39,0.5555635633335909,1.870843256463409,0.0
40,-1.9784755601217578,0.816850032292868,1.0
41,-1.5730156782607292,2.9473493198838296,1.0
42,0.7658182853974498,-0.08127416174589897,0.0
43,-1.3420835740673138,3.3990213130089706,1.0
44,-0.9115428181099953,1.4823472768927892,1.0
45,-0.8808903252698012,5.740139250948676,1.0
46,1.386592268821952,1.0087807698531723,0.0
47,0.7708991207718959,0.23508397997411845,0.0
48,-1.1921876437211423,4.502738064190178,1.0
49,1.6902078734566295,0.481768784822957,0.0
50,-0.6772118816965719,4.135945377986769,1.0
51,-1.153256262955193,4.289848612395539,1.0
52,0.9132303002941229,1.3463626994031215,0.0
53,-1.875560182187275,1.489598065617962,1.0
54,0.29634682915808475,0.8334052364790644,0.0
55,-2.249476678682458,4.77713576615725,1.0
56,-1.9681946345779657,3.7264085411092562,1.0
57,1.4256973552725682,0.8214544301920359,0.0
58,0.955364923676718,2.0052786913446,0.0
59,1.283526252866417,1.4887400741589563,0.0
60,-2.444104738331518,4.883375248758409,1.0
61,1.011830003118169,1.0857506610232166,0.0
62,-1.794358912062196,0.9467394822295541,1.0
63,1.3414566781275836,0.3470093096741641,0.0
64,2.3912465218739563,0.6900299386963783,0.0
65,0.08733017945565624,0.9888422226956727,0.0
66,0.9605583287825189,0.6184590381214977,0.0
67,-1.212904652054942,3.3399546173100574,1.0
68,-0.1623683895893857,1.0861231888705571,0.0
69,-0.5519092962457959,3.8642071426760767,1.0
